timestamp,system_id,units_per_hour,machine_load_kw,motor_temperature_c,vibration_mm_s,status,hour,day,month,day_of_week,is_weekend,hour_sin,hour_cos,units_per_hour_lag1,units_per_hour_lag3,units_per_hour_rolling_mean3,units_per_hour_rolling_std3,machine_load_kw_lag1,machine_load_kw_lag3,machine_load_kw_rolling_mean3,machine_load_kw_rolling_std3,motor_temperature_c_lag1,motor_temperature_c_lag3,motor_temperature_c_rolling_mean3,motor_temperature_c_rolling_std3,vibration_mm_s_lag1,vibration_mm_s_lag3,vibration_mm_s_rolling_mean3,vibration_mm_s_rolling_std3
2026-07-01 00:00:00,production_line_b,0.08463219227967955,0.012653607494829022,0.24679487179487225,0.013286713286713298,running,0,1,7,2,0,0.5,1.0,0.08463219227967955,0.07588235294117651,0.04424273858921157,0.20806747094373076,0.012653607494829022,0.012653607494829022,0.0,0.20644310485340248,0.24679487179487225,0.24679487179487225,0.1620209059233444,0.0949045576699294,0.013286713286713298,0.013286713286713298,0.13258426966292136,0.3559461395363579
2026-07-01 00:15:00,production_line_b,0.12498179169701373,0.0,0.18376068376068488,0.27272727272727276,running,0,1,7,2,0,0.5,1.0,0.08463219227967955,0.07588235294117651,0.04424273858921157,0.20806747094373076,0.012653607494829022,0.012653607494829022,0.0,0.20644310485340248,0.24679487179487225,0.24679487179487225,0.1620209059233444,0.0949045576699294,0.013286713286713298,0.013286713286713298,0.13258426966292136,0.3559461395363579
2026-07-01 00:30:00,production_line_b,0.02097596504005822,0.09563207202822732,0.24786324786324787,0.24195804195804194,running,0,1,7,2,0,0.5,1.0,0.12498179169701373,0.07588235294117651,0.04424273858921157,0.20806747094373076,0.0,0.012653607494829022,0.0,0.20644310485340248,0.18376068376068488,0.24679487179487225,0.1620209059233444,0.0949045576699294,0.27272727272727276,0.013286713286713298,0.13258426966292136,0.3559461395363579
2026-07-01 00:45:00,production_line_b,0.14741442097596502,0.087845236646794,0.1698717948717956,0.12377622377622377,running,0,1,7,2,0,0.5,1.0,0.02097596504005822,0.07588235294117651,0.06659751037344397,0.29289959743520066,0.09563207202822732,0.012653607494829022,0.02686372527711367,0.21220991922674357,0.24786324786324787,0.24679487179487225,0.13066202090592327,0.11707296361927126,0.24195804195804194,0.013286713286713298,0.17992509363295878,0.17281929569268395
2026-07-01 01:00:00,production_line_b,0.13503277494537502,0.07506995984913012,0.08867521367521469,0.0,running,1,1,7,2,0,0.6294095225512604,0.9829629131445342,0.14741442097596502,0.11661764705882349,0.07017634854771793,0.30553454322309437,0.087845236646794,0.0,0.05368398174309941,0.0,0.1698717948717956,0.18376068376068488,0.0918989547038338,0.28906081734437467,0.12377622377622377,0.27272727272727276,0.0630711610486891,0.29572487585978463
2026-07-01 01:15:00,production_line_b,0.04836125273124542,0.13383623311838422,0.09508547008547019,0.2863636363636364,running,1,1,7,2,0,0.6294095225512604,0.9829629131445342,0.13503277494537502,0.01161764705882351,0.07992738589211623,0.21672790733237965,0.07506995984913012,0.09563207202822732,0.0673331884372963,0.10194906865265299,0.08867521367521469,0.24786324786324787,0.029616724738676936,0.13309464197509635,0.0,0.24195804195804194,0.08209737827715358,0.3613908336628639
2026-07-01 01:30:00,production_line_b,0.04282592862345225,0.028835624771870016,0.252136752136753,0.1972027972027972,running,1,1,7,2,0,0.6294095225512604,0.9829629131445342,0.04836125273124542,0.13926470588235296,0.042686721991701315,0.20397729698584557,0.13383623311838422,0.087845236646794,0.04625081504020867,0.2098088044091114,0.09508547008547019,0.1698717948717956,0.06315331010453029,0.34781419048633094,0.2863636363636364,0.12377622377622377,0.11355805243445694,0.36986363329588895
2026-07-01 01:45:00,production_line_b,0.015149308084486501,0.06582309283367815,0.11645299145299237,0.12377622377622377,running,1,1,7,2,0,0.6294095225512604,0.9829629131445342,0.04282592862345225,0.1267647058823529,0.0,0.012487066113983272,0.028835624771870016,0.07506995984913012,0.0429471853944795,0.21295759533594436,0.252136752136753,0.08867521367521469,0.07447735191637683,0.31431179827123906,0.1972027972027972,0.0,0.1665917602996254,0.1809042216474121
2026-07-01 02:00:00,production_line_b,0.0723962126729788,0.17131037839153185,0.33440170940170955,0.347902097902098,running,2,1,7,2,0,0.75,0.9330127018922194,0.015149308084486501,0.03926470588235298,0.008558091286307135,0.0736580608413474,0.06582309283367815,0.13383623311838422,0.05633557922190835,0.3156292714281782,0.11645299145299237,0.09508547008547019,0.17203832752613213,0.426937480762415,0.12377622377622377,0.2863636363636364,0.19295880149812733,0.2762009720967498
2026-07-01 02:15:00,production_line_b,0.05010924981791692,0.037109137364642886,0.0,0.32167832167832167,running,2,1,7,2,0,0.75,0.9330127018922194,0.0723962126729788,0.03367647058823531,0.011151452282157637,0.07494313430897384,0.17131037839153185,0.028835624771870016,0.05929145837861338,0.29941303736260966,0.33440170940170955,0.252136752136753,0.06925087108013894,0.6971110704557547,0.347902097902098,0.1972027972027972,0.24629213483146067,0.30020152759740226
2026-07-01 02:30:00,production_line_b,0.042388929351784344,0.16145516486190536,0.37713675213675213,0.03916083916083915,running,2,1,7,2,0,0.75,0.9330127018922194,0.05010924981791692,0.005735294117647061,0.02085062240663893,0.0,0.037109137364642886,0.06582309283367815,0.09345794392523366,0.31993896679606254,0.0,0.11645299145299237,0.17552264808362406,0.8635161283496603,0.32167832167832167,0.12377622377622377,0.21003745318352063,0.44137814743643394
2026-07-01 02:45:00,production_line_b,0.23641660597232328,0.16607859836963135,0.24572649572649663,0.33741258741258745,running,2,1,7,2,0,0.75,0.9330127018922194,0.042388929351784344,0.06352941176470583,0.07925311203319485,0.5322667776798036,0.16145516486190536,0.17131037839153185,0.09158878504672907,0.31181229979522584,0.37713675213675213,0.33440170940170955,0.1393728222996513,0.7952686732727252,0.03916083916083915,0.347902097902098,0.20554307116104864,0.431667487585044
