timestamp,system_id,units_per_hour,machine_load_kw,motor_temperature_c,vibration_mm_s,status,hour,day,month,day_of_week,is_weekend,hour_sin,hour_cos,units_per_hour_lag1,units_per_hour_lag3,units_per_hour_rolling_mean3,units_per_hour_rolling_std3,machine_load_kw_lag1,machine_load_kw_lag3,machine_load_kw_rolling_mean3,machine_load_kw_rolling_std3,motor_temperature_c_lag1,motor_temperature_c_lag3,motor_temperature_c_rolling_mean3,motor_temperature_c_rolling_std3,vibration_mm_s_lag1,vibration_mm_s_lag3,vibration_mm_s_rolling_mean3,vibration_mm_s_rolling_std3
2026-07-01 00:00:00,production_line_a,0.13415977961432507,0.0,0.07726269315673306,0.16401219925449,running,0,1,7,2,0,0.5,1.0,0.12414657935070356,0.12414657935070356,0.024705882352941133,0.30988328948393834,0.0,0.0,0.03207409630804858,0.3227246599468314,0.07726269315673306,0.07726269315673306,0.20729613733905516,0.550553006466561,0.16401219925449,0.16401219925449,0.07662168045276452,0.33538811988140577
2026-07-01 00:15:00,production_line_a,0.017217630853994526,0.11494252873563227,0.30905077262693137,0.0772619451033548,running,0,1,7,2,0,0.5,1.0,0.12414657935070356,0.12414657935070356,0.024705882352941133,0.30988328948393834,0.0,0.0,0.03207409630804858,0.3227246599468314,0.07726269315673306,0.07726269315673306,0.20729613733905516,0.550553006466561,0.16401219925449,0.16401219925449,0.07662168045276452,0.33538811988140577
2026-07-01 00:30:00,production_line_a,0.11584022038567493,0.03069084014693685,0.22958057395143516,0.304303625889529,running,0,1,7,2,0,0.5,1.0,0.005852027309460772,0.12414657935070356,0.024705882352941133,0.30988328948393834,0.11494252873563227,0.0,0.03207409630804858,0.3227246599468314,0.30905077262693137,0.07726269315673306,0.20729613733905516,0.550553006466561,0.0772619451033548,0.16401219925449,0.07662168045276452,0.33538811988140577
2026-07-01 00:45:00,production_line_a,0.07630853994490361,0.0024884464984002985,0.0,0.2290748898678414,running,0,1,7,2,0,0.5,1.0,0.10561515953741113,0.12414657935070356,0.0,0.2405009715478197,0.03069084014693685,0.0,0.03297457227391609,0.3166300899967186,0.22958057395143516,0.07726269315673306,0.17725321888411916,0.7643525663940665,0.304303625889529,0.16401219925449,0.10448410970831523,0.3391380330439935
2026-07-01 01:00:00,production_line_a,0.15592286501377411,0.02381798791325984,0.0364238410596025,0.13758048119281602,running,1,1,7,2,0,0.6294095225512604,0.9829629131445342,0.06562630625609589,0.005852027309460772,0.05923529411764694,0.1891070139182127,0.0024884464984002985,0.11494252873563227,0.0,0.05127207557162448,0.0,0.30905077262693137,0.07124463519313284,0.5785859397957498,0.2290748898678414,0.0772619451033548,0.1303149034973154,0.22802604614241412
2026-07-01 01:15:00,production_line_a,0.15261707988980716,0.09349448986846787,0.046357615894039306,0.0,running,1,1,7,2,0,0.6294095225512604,0.9829629131445342,0.14616134875296077,0.10561515953741113,0.07494117647058818,0.21648244560443045,0.02381798791325984,0.03069084014693685,0.022726298186184102,0.2505163806169722,0.0364238410596025,0.22958057395143516,0.0,0.08300158275139317,0.13758048119281602,0.304303625889529,0.0,0.3379424516871955
2026-07-01 01:30:00,production_line_a,0.08815426997245185,0.17727218864794403,0.11810154525386363,0.29278210776008134,running,1,1,7,2,0,0.6294095225512604,0.9829629131445342,0.14281733314755468,0.06562630625609589,0.07999999999999985,0.18073946760951787,0.09349448986846787,0.0024884464984002985,0.08597401483641354,0.42765040769472235,0.046357615894039306,0.0,0.045922746781116075,0.18393840167801834,0.0,0.2290748898678414,0.027281961979393532,0.4456411280313307
2026-07-01 01:45:00,production_line_a,0.041735537190082606,0.06908401469368408,0.17660044150110377,0.3409013893595391,running,1,1,7,2,0,0.6294095225512604,0.9829629131445342,0.07760902884213461,0.14616134875296077,0.031235294117647028,0.2721523617785837,0.17727218864794403,0.02381798791325984,0.10235410145362556,0.30593894782036074,0.11810154525386363,0.0364238410596025,0.10042918454935545,0.28741841467508633,0.29278210776008134,0.13758048119281602,0.11435205340298954,0.5770161610784048
2026-07-01 02:00:00,production_line_a,0.14490358126721764,0.14468538926413088,0.15673289183222927,0.2622839715350729,running,2,1,7,2,0,0.75,0.9330127018922194,0.030653476382889733,0.14281733314755468,0.027941176470588247,0.25115348657316716,0.06908401469368408,0.09349448986846787,0.12087817846576043,0.29840900648043833,0.17660044150110377,0.046357615894039306,0.1433476394849773,0.10973467782149102,0.3409013893595391,0.0,0.22667247133942836,0.07649964293963941
2026-07-01 02:15:00,production_line_a,0.1648760330578513,0.19279535489986965,0.15783664459161173,0.2734666214842426,running,2,1,7,2,0,0.75,0.9330127018922194,0.13501463006827358,0.07760902884213461,0.060705882352941054,0.32656705789955387,0.14468538926413088,0.17727218864794403,0.12649543330045876,0.3399772439227207,0.15673289183222927,0.11810154525386363,0.15879828326180245,0.016697837474037032,0.2622839715350729,0.29278210776008134,0.21840081265418676,0.08649941330975404
